model,input,class,decision threshold,ground truth (id),predicted (id),precision (id),recall (id),f1 (id),auroc (id),ap (id),accuracy (id),ground truth (cd),predicted (cd),precision (cd),recall (cd),f1 (cd),auroc (cd),ap (cd),accuracy (cd)
swin,ep-ms+prc-ms+s-ms,Qc,0.39383492,749,772,0.9028497409326424,0.9305740987983978,0.9165023011176856,0.9782717490325942,0.9794138188405168,0.9173177083333334,456,570,0.7684210526315789,0.9605263157894736,0.8538011695906432,0.9818855588044184,0.9636769938267112,0.90234375
swin,ep-ms+prc-ms+s-ms,Qca,0.3612184,432,441,0.8117913832199547,0.8287037037037037,0.8201603665521191,0.9597004159957058,0.91343953089267,0.8977864583333334,249,343,0.6588921282798834,0.9076305220883534,0.7635135135135135,0.968729619332029,0.8326244440091545,0.9088541666666666
swin,ep-ms+prc-ms+s-ms,Qr,0.38307378,1433,1484,0.956199460916442,0.9902302861130496,0.9729173808707576,0.941212338836984,0.9953221666239336,0.9485677083333334,1511,1535,0.98371335504886,0.99933818663137,0.9914642153644124,0.8887491727332892,0.99782504605626,0.9830729166666666
swin,ep-ms+s-ms,af1,0.28121534,571,656,0.6539634146341463,0.7513134851138353,0.6992665036674817,0.842000671488072,0.793972701941842,0.759765625,435,626,0.5431309904153354,0.7816091954022989,0.6409048067860509,0.8314301523171204,0.70997788789277,0.751953125
swin,ep-ms+s-ms,Qal,0.38825044,950,1070,0.7850467289719626,0.8842105263157894,0.8316831683168316,0.8722795042213042,0.924029183391192,0.7786458333333334,845,1300,0.5969230769230769,0.9183431952662722,0.7235431235431236,0.7364166502538982,0.8022600474654779,0.6139322916666666
swin,ep-ms+s-ms,Qaf,0.3263106,13,13,0.2307692307692307,0.2307692307692307,0.2307692307692307,0.8586797312995605,0.0754673457634344,0.9869791666666666,6,1,0.0,0.0,0.0,0.6084967320261438,0.0087671231314424,0.9954427083333334
swin,ep-ms+s-ms,Qat,0.21665195,61,120,0.3,0.5901639344262295,0.3977900552486187,0.9224117810502918,0.3231118456341511,0.9290364583333334,77,153,0.2222222222222222,0.4415584415584415,0.2956521739130435,0.77888252939658,0.1607278121756716,0.89453125
swin,ep-ms+s-ms,Qc,0.37761375,749,780,0.8961538461538462,0.9332443257676902,0.9143230869849576,0.978203890659804,0.9798038242529808,0.9147135416666666,456,600,0.73,0.9605263157894736,0.8295454545454546,0.9778955490578296,0.9578195295960128,0.8828125
swin,ep-ms+s-ms,Qca,0.48685053,432,416,0.8221153846153846,0.7916666666666666,0.8066037735849056,0.9560772275899088,0.9107727972382228,0.8932291666666666,249,310,0.6903225806451613,0.8594377510040161,0.7656529516994633,0.961833347375516,0.8233057297468389,0.9147135416666666
swin,ep-ms+s-ms,Qr,0.5540706,1433,1449,0.961352657004831,0.97208653175157,0.9666897987508676,0.9237325456134527,0.9938087940886986,0.9375,1511,1533,0.9843444227005872,0.99867637326274,0.9914586070959264,0.8112508272667108,0.9960626938234752,0.9830729166666666
swin,ep-ms+s-ms+sds-ms,af1,0.3180759,571,698,0.6489971346704871,0.7933450087565674,0.7139479905437353,0.8621634619747194,0.814570647880117,0.763671875,435,680,0.5426470588235294,0.8482758620689655,0.6618834080717488,0.8611335567456962,0.740866381089288,0.7545572916666666
swin,ep-ms+s-ms+sds-ms,Qal,0.4383779,950,1009,0.8107036669970268,0.8610526315789474,0.8351199591628382,0.8670271241243039,0.920916372017302,0.7897135416666666,845,1204,0.6320598006644518,0.9005917159763314,0.7428013665202537,0.7531713749903665,0.8066395108075901,0.6569010416666666
swin,ep-ms+s-ms+sds-ms,Qaf,0.18745719,13,25,0.12,0.2307692307692307,0.1578947368421052,0.8282236476589728,0.0789884721403471,0.9791666666666666,6,1,0.0,0.0,0.0,0.7502178649237472,0.0086823460908761,0.9954427083333334
swin,ep-ms+s-ms+sds-ms,Qat,0.14397088,61,141,0.2695035460992908,0.6229508196721312,0.3762376237623762,0.9182439566546264,0.3041051788009414,0.91796875,77,223,0.2017937219730941,0.5844155844155844,0.3,0.8453219159182148,0.2119036287907104,0.86328125
swin,ep-ms+s-ms+sds-ms,Qc,0.21351771,749,828,0.8671497584541062,0.958611481975968,0.910589727330374,0.980751972558074,0.9814253127171036,0.908203125,456,610,0.7180327868852459,0.9605263157894736,0.8217636022514071,0.980449967511371,0.960901677758976,0.8763020833333334
swin,ep-ms+s-ms+sds-ms,Qca,0.45544988,432,434,0.815668202764977,0.8194444444444444,0.8175519630484989,0.9529258085077832,0.9032650855209636,0.8971354166666666,249,346,0.6502890173410405,0.9036144578313252,0.7563025210084033,0.9622421309168298,0.7948292500666275,0.9055989583333334
swin,ep-ms+s-ms+sds-ms,Qr,0.47806475,1433,1473,0.9558723693143244,0.9825540823447312,0.969029593943565,0.9423708832715668,0.9955888809161448,0.94140625,1511,1530,0.9836601307189542,0.9960291197882196,0.9898059848733968,0.8299669093315685,0.9964452999057708,0.9798177083333334
swin,prc-ms+s-ms,af1,0.5183742,571,483,0.7515527950310559,0.6357267950963222,0.6888045540796964,0.8351932343039663,0.7907344376442238,0.7864583333333334,435,447,0.6353467561521253,0.6528735632183909,0.6439909297052154,0.8274964243582116,0.6890702435733479,0.7955729166666666
swin,prc-ms+s-ms,Qal,0.39053342,950,1013,0.7966436327739388,0.8494736842105263,0.8222109016811003,0.8680474223100414,0.9207109063961084,0.7727864583333334,845,1311,0.5743707093821511,0.8911242603550296,0.6985157699443414,0.6764178490995814,0.7465492356299147,0.5768229166666666
swin,prc-ms+s-ms,Qaf,0.25270137,13,9,0.2222222222222222,0.1538461538461538,0.1818181818181818,0.8476185665942724,0.1035108078636814,0.98828125,6,1,0.0,0.0,0.0,0.786165577342048,0.0117892026612563,0.9954427083333334
swin,prc-ms+s-ms,Qat,0.113396935,61,172,0.2558139534883721,0.7213114754098361,0.3776824034334764,0.9152986940816894,0.3292753746183902,0.9055989583333334,77,149,0.0671140939597315,0.1298701298701298,0.0884955752212389,0.5923911592177526,0.0646666953385301,0.8658854166666666
swin,prc-ms+s-ms,Qc,0.32168037,749,762,0.9094488188976378,0.9252336448598132,0.9172733289212442,0.9790606026162796,0.980205067164829,0.9186197916666666,456,579,0.7564766839378239,0.9605263157894736,0.8463768115942029,0.9819891163092918,0.9640165894782596,0.896484375
swin,prc-ms+s-ms,Qca,0.47208783,432,444,0.8220720720720721,0.8449074074074074,0.8333333333333334,0.965642612721417,0.9268527456250802,0.9049479166666666,249,314,0.7070063694267515,0.891566265060241,0.7886323268206039,0.9647353984703382,0.8165934474925229,0.9225260416666666
swin,prc-ms+s-ms,Qr,0.3620053,1433,1488,0.9543010752688172,0.9909281228192603,0.9722697706264978,0.9438207575932086,0.9957514407720592,0.947265625,1511,1531,0.9856303069888962,0.99867637326274,0.9921104536489151,0.9064990072799473,0.998185022123638,0.984375
vit,dem+rgb,af1,0.35995498,571,773,0.6067270375161707,0.8213660245183888,0.6979166666666666,0.8370697712403473,0.7671848644726255,0.7356770833333334,435,1084,0.2924354243542435,0.728735632183908,0.4173798551678736,0.4999906041529643,0.2854833861522565,0.423828125
vit,dem+rgb,Qal,0.37917712,950,1157,0.7173725151253241,0.8736842105263158,0.7878500237304225,0.7919004850008982,0.8691403000064688,0.708984375,845,171,0.6783625730994152,0.1372781065088757,0.2283464566929134,0.591241575968282,0.6340600736902138,0.4895833333333333
vit,dem+rgb,Qaf,0.058375735,13,84,0.0714285714285714,0.4615384615384615,0.1237113402061855,0.9040860649527754,0.0772793545755917,0.9446614583333334,6,0,0.0,0.0,0.0,0.2738562091503268,0.0029611374927659,0.99609375
vit,dem+rgb,Qat,0.28154284,61,71,0.3098591549295774,0.360655737704918,0.3333333333333333,0.9098416226729648,0.2325885908269408,0.9427083333333334,77,0,0.0,0.0,0.0,0.3466615632482664,0.0426393402027023,0.9498697916666666
vit,dem+rgb,Qc,0.319473,749,817,0.8298653610771114,0.90520694259012,0.8659003831417624,0.9515542112057924,0.9561628668019564,0.86328125,456,1326,0.3408748114630467,0.9912280701754386,0.5072951739618407,0.8419651559454192,0.706732333940964,0.4283854166666667
vit,dem+rgb,Qca,0.443854,432,442,0.7352941176470589,0.7523148148148148,0.7437070938215103,0.9200309061325818,0.8373900431553807,0.8541666666666666,249,509,0.3831041257367387,0.7831325301204819,0.5145118733509235,0.8193301566795543,0.4102989330079135,0.7604166666666666
vit,dem+rgb,Qr,0.18469615,1433,1528,0.93782722513089,1.0,0.9679162445119892,0.932086260747024,0.9948794093451568,0.9381510416666666,1511,1536,0.9837239583333334,1.0,0.9917952084017068,0.7187557908669755,0.9892211691915788,0.9837239583333334
vit,ep-ms+prc-ms,af1,0.4192007,571,535,0.6691588785046729,0.626970227670753,0.6473779385171791,0.8049907897244177,0.7411965388351459,0.74609375,435,650,0.4676923076923077,0.6988505747126437,0.56036866359447,0.7676553185714136,0.5854324022590857,0.689453125
vit,ep-ms+prc-ms,Qal,0.5505778,950,1017,0.7807276302851525,0.8357894736842105,0.8073207930859176,0.8375965511047243,0.8971000134973535,0.7532552083333334,845,1302,0.5798771121351767,0.893491124260355,0.7033069399161621,0.6509971827126453,0.7188258991803964,0.5852864583333334
vit,ep-ms+prc-ms,Qaf,0.02663272,13,64,0.078125,0.3846153846153846,0.1298701298701298,0.860346482145563,0.0485756991088598,0.9563802083333334,6,9,0.0,0.0,0.0,0.7800653594771242,0.0187344053405441,0.990234375
vit,ep-ms+prc-ms,Qat,0.1615361,61,122,0.2295081967213114,0.4590163934426229,0.3060109289617486,0.8942372881355932,0.2387013708823202,0.9173177083333334,77,40,0.025,0.0129870129870129,0.017094017094017,0.5265303579217219,0.0503634714251683,0.9251302083333334
vit,ep-ms+prc-ms,Qc,0.37554476,749,831,0.8447653429602888,0.9372496662216288,0.8886075949367088,0.9700490107097476,0.9715560121499648,0.8854166666666666,456,577,0.7538994800693241,0.9539473684210528,0.8422071636011617,0.973533950617284,0.944796587366136,0.8938802083333334
vit,ep-ms+prc-ms,Qca,0.46742108,432,450,0.7688888888888888,0.8009259259259259,0.7845804988662132,0.94314865136876,0.8735482910687292,0.8763020833333334,249,260,0.7307692307692307,0.7630522088353414,0.7465618860510805,0.9575832467398732,0.7856078522237153,0.916015625
vit,ep-ms+prc-ms,Qr,0.59172887,1433,1469,0.95643294758339,0.9804605722260992,0.9682977257064094,0.9186715357150116,0.9935245863127126,0.9401041666666666,1511,1530,0.9856209150326798,0.9980145598941098,0.991779020059191,0.8884447385837194,0.9979445846720988,0.9837239583333334
vit,ep-ms+prc-ms+s-ms,af1,0.2867207,571,762,0.5643044619422573,0.7530647985989493,0.6451612903225806,0.7859713437928186,0.7118991568232709,0.6920572916666666,435,828,0.4009661835748792,0.7632183908045977,0.5257323832145685,0.7330723375823442,0.5288465719706001,0.6100260416666666
vit,ep-ms+prc-ms+s-ms,Qal,0.437101,950,1105,0.7547511312217194,0.8778947368421053,0.8116788321167884,0.8384749416202623,0.9022809306759484,0.748046875,845,1376,0.5719476744186046,0.931360946745562,0.7086897793786583,0.659591193622141,0.7372008376627288,0.5787760416666666
vit,ep-ms+prc-ms+s-ms,Qaf,0.22951782,13,22,0.0454545454545454,0.0769230769230769,0.0571428571428571,0.8336279610081317,0.0406886899771276,0.978515625,6,8,0.0,0.0,0.0,0.8335511982570807,0.0154724243589835,0.9908854166666666
vit,ep-ms+prc-ms+s-ms,Qat,0.29435256,61,92,0.2826086956521739,0.4262295081967213,0.3398692810457516,0.9150208391219784,0.3154587438747111,0.9342447916666666,77,75,0.0933333333333333,0.0909090909090909,0.0921052631578947,0.5860267217361117,0.0705379258624925,0.91015625
vit,ep-ms+prc-ms+s-ms,Qc,0.26651183,749,823,0.8699878493317132,0.9559412550066756,0.910941475826972,0.9770553877003306,0.9778491204165976,0.9088541666666666,456,632,0.6993670886075949,0.9692982456140352,0.8125,0.9785696881091618,0.9588317388584074,0.8671875
vit,ep-ms+prc-ms+s-ms,Qca,0.26097465,432,519,0.7495183044315993,0.9004629629629629,0.8180862250262881,0.9616294283413848,0.9203639697120268,0.8873697916666666,249,394,0.5812182741116751,0.9196787148594378,0.7122861586314152,0.963409192324855,0.8342915666063406,0.8795572916666666
vit,ep-ms+prc-ms+s-ms,Qr,0.59480184,1433,1448,0.9633977900552486,0.9734822051639916,0.9684137452273516,0.9017337515836829,0.9915696297387696,0.9407552083333334,1511,1522,0.9868593955321944,0.9940436796823297,0.9904385097263436,0.799073461283918,0.9952925423583576,0.9811197916666666
vit,ep-ms+s-ms,af1,0.37936848,571,566,0.6607773851590106,0.6549912434325744,0.6578715919085312,0.8023356895910275,0.7389706505062127,0.7467447916666666,435,774,0.421188630490956,0.7494252873563219,0.5392886683209264,0.747951183354735,0.5580351121123349,0.6373697916666666
vit,ep-ms+s-ms,Qal,0.4506232,950,1098,0.7495446265938069,0.8663157894736843,0.8037109375,0.8222615412250764,0.8907086181721455,0.73828125,845,1299,0.5750577367205543,0.8840236686390532,0.6968283582089553,0.6483699980304679,0.7132021880011786,0.5768229166666666
vit,ep-ms+s-ms,Qaf,0.07230645,13,34,0.088235294117647,0.2307692307692307,0.1276595744680851,0.7896358401939492,0.0615691558021141,0.9733072916666666,6,13,0.0,0.0,0.0,0.487037037037037,0.0044996501231269,0.9876302083333334
vit,ep-ms+s-ms,Qat,0.17714883,61,143,0.2167832167832167,0.5081967213114754,0.3039215686274509,0.8706196165601555,0.237957824275259,0.9075520833333334,77,48,0.0416666666666666,0.0259740259740259,0.032,0.5586373872871474,0.058219696019733,0.9212239583333334
vit,ep-ms+s-ms,Qc,0.441635,749,786,0.8829516539440203,0.9265687583444592,0.9042345276872964,0.9735572885829984,0.9752649865037936,0.904296875,456,599,0.7312186978297162,0.9605263157894736,0.8303317535545024,0.9778996101364522,0.9567190829910412,0.8834635416666666
vit,ep-ms+s-ms,Qca,0.2246121,432,547,0.6745886654478976,0.8541666666666666,0.7538304392236976,0.9398630401234568,0.8738359789593421,0.8430989583333334,249,406,0.583743842364532,0.9518072289156626,0.7236641221374046,0.9570340413713908,0.7580456019642824,0.8821614583333334
vit,ep-ms+s-ms,Qr,0.5277317,1433,1465,0.955631399317406,0.9769713886950454,0.966183574879227,0.8980751902113158,0.9917615794476042,0.9361979166666666,1511,1527,0.9842829076620824,0.9947054930509596,0.989466754443713,0.8318199867637326,0.9959049230578058,0.9791666666666666
vit,ep-ms+s-ms+sds-ms,af1,0.2696723,571,707,0.6364922206506365,0.7880910683012259,0.704225352112676,0.8494070034391079,0.7979641021847581,0.75390625,435,670,0.5328358208955224,0.8206896551724138,0.6461538461538462,0.8446845605353545,0.6924073946886732,0.7454427083333334
vit,ep-ms+s-ms+sds-ms,Qal,0.4023768,950,1123,0.7417631344612645,0.8768421052631579,0.803666184273999,0.8400700556852883,0.9027322493230584,0.7350260416666666,845,1385,0.5689530685920577,0.9325443786982248,0.7067264573991031,0.6856986273216931,0.767363562857188,0.57421875
vit,ep-ms+s-ms+sds-ms,Qaf,0.061261367,13,61,0.081967213114754,0.3846153846153846,0.1351351351351351,0.8625688166068993,0.1092058621398355,0.9583333333333334,6,15,0.0,0.0,0.0,0.7420479302832244,0.0215835766996429,0.986328125
vit,ep-ms+s-ms+sds-ms,Qat,0.16973448,61,160,0.24375,0.639344262295082,0.3529411764705882,0.9036065573770492,0.2741464643882532,0.9069010416666666,77,125,0.28,0.4545454545454545,0.3465346534653465,0.7253411427503271,0.2339574851154992,0.9140625
vit,ep-ms+s-ms+sds-ms,Qc,0.44424912,749,813,0.8868388683886839,0.9626168224299064,0.9231754161331626,0.9831168368498108,0.9837143743893506,0.921875,456,607,0.728171334431631,0.9692982456140352,0.8316086547507056,0.9846775503573748,0.9697587391404684,0.8834635416666666
vit,ep-ms+s-ms+sds-ms,Qca,0.39910543,432,516,0.7209302325581395,0.8611111111111112,0.7848101265822784,0.9465055522007516,0.8931967319042522,0.8671875,249,380,0.6078947368421053,0.927710843373494,0.7344992050874404,0.9571963065938968,0.7703894010702541,0.8912760416666666
vit,ep-ms+s-ms+sds-ms,Qr,0.24651521,1433,1517,0.94067237969677,0.9958129797627356,0.967457627118644,0.894877336567321,0.9913660598613518,0.9375,1511,1536,0.9837239583333334,1.0,0.9917952084017068,0.8508537392455328,0.9970172510480656,0.9837239583333334
vit,prc-ms+s-ms,af1,0.22083297,571,915,0.521311475409836,0.8353765323992994,0.6419919246298789,0.7983503171420017,0.7363321760799207,0.6536458333333334,435,1130,0.3486725663716814,0.9057471264367816,0.5035143769968051,0.7453871610970174,0.5535467205745364,0.494140625
vit,prc-ms+s-ms,Qal,0.42821917,950,1160,0.7379310344827587,0.9010526315789472,0.8113744075829384,0.8407059457517514,0.8994973179266432,0.7408854166666666,845,1391,0.5693745506829619,0.9372781065088758,0.7084078711985689,0.647652403257435,0.7134041396909,0.5755208333333334
vit,prc-ms+s-ms,Qaf,0.031277478,13,103,0.0388349514563106,0.3076923076923077,0.0689655172413793,0.8441335420980858,0.0887683560231133,0.9296875,6,30,0.0,0.0,0.0,0.7450980392156863,0.0112074408302319,0.9765625
vit,prc-ms+s-ms,Qat,0.22952937,61,79,0.2025316455696202,0.2622950819672131,0.2285714285714285,0.8720978049458182,0.1870535220221184,0.9296875,77,24,0.0,0.0,0.0,0.5213364428580329,0.0525082144563165,0.9342447916666666
vit,prc-ms+s-ms,Qc,0.49967358,749,773,0.8939197930142303,0.9225634178905208,0.9080157687253614,0.9743427492480444,0.9756881295562472,0.9088541666666666,456,574,0.7578397212543554,0.9539473684210528,0.8446601941747572,0.9766305230669264,0.9535244107744272,0.8958333333333334
vit,prc-ms+s-ms,Qca,0.42373443,432,493,0.7606490872210954,0.8680555555555556,0.8108108108108109,0.958809296162104,0.9113781160430904,0.8860677083333334,249,335,0.6686567164179105,0.8995983935742972,0.7671232876712328,0.965737074170809,0.8460923591471895,0.9114583333333334
vit,prc-ms+s-ms,Qr,0.33987233,1433,1489,0.9536601746138348,0.9909281228192603,0.971937029431896,0.9110495328559136,0.9927269146916043,0.9466145833333334,1511,1532,0.9856396866840732,0.99933818663137,0.9924416694051924,0.8699404367968233,0.9970712157339086,0.9850260416666666
