encoder,exp_type,input,af1,Qal,Qaf,Qat,Qc,Qca,Qr,af1_cd,Qal_cd,Qaf_cd,Qat_cd,Qc_cd,Qca_cd,Qr_cd
resnext50_32x4d,single_sa,plc-100,0.5376458112407211,0.7773972602739726,0.074074074074074,0.2142857142857142,0.6857142857142857,0.6216730038022814,0.965258855585831,0.4378698224852071,0.7102884201463625,0.0,0.1043478260869565,0.4527472527472527,0.3328290468986384,0.9911330049261085
vit_b_16,single,plc-100,0.5443902439024391,0.7741393786733837,0.054054054054054,0.2753623188405797,0.6815968841285297,0.6133584195672624,0.9630895420369104,0.4424057084607543,0.7079569892473119,0.125,0.0530973451327433,0.4533500313087038,0.2755555555555555,0.987475280158207
resnext50_32x4d,single,plc-20,0.5860979462875198,0.7775735294117647,0.1538461538461538,0.3396226415094339,0.7372732592159157,0.6754297269969667,0.965282505105514,0.484361036639857,0.6986062717770035,0.0,0.3043478260869565,0.5026954177897575,0.5224913494809689,0.9917952084017068
resnext50_32x4d,single_sa,plc-20,0.6079234972677595,0.7804878048780488,0.0,0.3092783505154639,0.7654892877822814,0.6858316221765913,0.963573883161512,0.4767527675276752,0.7099869167030092,0.0,0.3188405797101449,0.5009230769230769,0.4931506849315068,0.9894736842105264
vit_b_16,single,plc-20,0.6139455782312925,0.790759662372279,0.1269841269841269,0.2638888888888889,0.7628749292586304,0.7049723756906078,0.9659676864902028,0.4645161290322581,0.6922406277244987,0.0,0.3108108108108108,0.4854111405835544,0.453781512605042,0.9911330049261085
resnext50_32x4d,single,plc-200,0.5324476239141543,0.7655583972719523,0.0320855614973262,0.2301369863013698,0.6558669001751314,0.4809716599190283,0.9653081845739306,0.4251207729468599,0.7068736141906874,0.0242424242424242,0.1459459459459459,0.4565108094519859,0.2597156398104265,0.9917952084017068
resnext50_32x4d,single_sa,plc-200,0.5380059230009872,0.7709637046307884,0.2051282051282051,0.1967213114754098,0.6486486486486487,0.4938080495356037,0.9658437605681434,0.4446742502585315,0.7053726169844021,0.0,0.1865284974093264,0.4439306358381503,0.2614840989399293,0.9907955292570676
vit_b_16,single,plc-200,0.5402572653644593,0.7651715039577837,0.0,0.2605042016806723,0.6556792873051225,0.4527629233511586,0.9637656620386048,0.4420622766717713,0.7057220708446866,0.1,0.1343873517786561,0.4576706003078502,0.2534381139489194,0.9891411648568608
resnext50_32x4d,single,plc-5,0.7022375215146299,0.7892042810609586,0.0833333333333333,0.2910216718266253,0.8157575757575758,0.6964795432921027,0.966315073154134,0.6803699897225077,0.7075134168157424,0.0,0.2274881516587677,0.6790409899458624,0.5767790262172284,0.990801576872536
resnext50_32x4d,single_sa,plc-5,0.6639141205615194,0.7871084884248751,0.0476190476190476,0.319672131147541,0.8249075215782984,0.7114967462039046,0.9646017699115044,0.6196319018404908,0.7118935165306999,0.0,0.2549800796812749,0.6656603773584906,0.6125874125874126,0.9911330049261085
