encoder,exp_type,input,af1,Qal,Qaf,Qat,Qc,Qca,Qr,af1_cd,Qal_cd,Qaf_cd,Qat_cd,Qc_cd,Qca_cd,Qr_cd
vit_b_16,single,sds-201,0.6508443508797401,0.6149739536554697,0.7921107126622556,0.7007613225896082,0.9201069447955172,0.7885425053676866,0.7571663764659653,0.6668671114034264,0.540845528733762,0.5989106753812636,0.6970082693180707,0.94829840805718,0.8664213965418784,0.7791661151555261
resnext50_32x4d,single,sds-21,0.8365761367657867,0.7619453924914675,0.8067579170665186,0.8089247013059183,0.9507416071916304,0.8878740606548576,0.8915778562185381,0.843563322789105,0.6877692050796804,0.5969498910675382,0.6611537879529654,0.9598927875243664,0.8905053001438543,0.7269093315684977
resnext50_32x4d,single_sa,sds-21,0.8547970563414788,0.7667091790910724,0.9115611899590887,0.8577049180327869,0.952941914929351,0.8990329777241008,0.8950636521927655,0.8479637111507826,0.6902439650964642,0.6694989106753813,0.7094077957683166,0.9633264294996752,0.8787348305420596,0.7489609530112508
vit_b_16,single,sds-21,0.8260918486792556,0.7259349739536556,0.8290822768826709,0.7881522645179216,0.950619462120608,0.851340244229737,0.822769801963428,0.8057084990656351,0.6071845109137772,0.6367102396514162,0.7895997080369938,0.947912605588044,0.8519548278584422,0.7400926538716082
resnext50_32x4d,single,sds-5,0.8612415270001724,0.7792078318663553,0.8014041113187534,0.8586496248958043,0.9488721090212616,0.8970473530595813,0.899836719760974,0.886260139684926,0.6458866748302349,0.8417211328976035,0.8605609606295007,0.9467978395061728,0.8842081613165951,0.7772336201191264
resnext50_32x4d,single_sa,sds-5,0.8643630391187173,0.7913651877133105,0.8629223698166575,0.8810669630452903,0.9509010743676872,0.8964791331186258,0.9138679801353666,0.8736049777109629,0.639284460390995,0.6545751633986928,0.7492144592898532,0.9637244152046784,0.8735548253620542,0.7435340833884844
vit_b_16,single,sds-5,0.8585138335616997,0.7211424465600862,0.7914541138441337,0.8057238121700472,0.9363505427821592,0.8735804985238862,0.8714557686705195,0.8906323405054966,0.6148999392013975,0.543681917211329,0.7578754350515831,0.9508832846003898,0.8951891482011964,0.8139774983454665
resnext50_32x4d,single,sds-51,0.8463435659646289,0.7459511406502604,0.9151977372594576,0.8577271464295637,0.9638976492163206,0.8745848429951691,0.891462679286445,0.8155824903170578,0.6243451305457317,0.6650326797385622,0.8247865910648638,0.9666341780376868,0.8877779962117311,0.7890933156849769
resnext50_32x4d,single_sa,sds-51,0.8502109742928959,0.7386294233878211,0.8873175412899642,0.8311642122811892,0.9534779960743932,0.8938959339774557,0.8756089133395212,0.8305448547297651,0.6502299214756078,0.5887799564270153,0.7266051289354922,0.9702668128654972,0.8959973538286792,0.6374851091992058
vit_b_16,single,sds-51,0.7764180648439698,0.7040380815520029,0.8357997878680742,0.8259738816337872,0.9474453867333488,0.8425800120772947,0.7934809856435342,0.7221877707830917,0.5581756993980083,0.7235294117647059,0.734803236516739,0.9524244639376218,0.8255492833806087,0.6525744540039708
